loc	cluster
chr8:92014839-92015040	MEP
chr4:151024280-151024481	MEP
chr17:86001817-86002018	MEP
chr5:147893078-147893279	MEP
chr8:127553542-127553743	MEP
chr2:68426122-68426323	MEP
chr7:131425094-131425295	MEP
chr7:92421660-92421861	MEP
chr4:97810368-97810569	MEP
chr8:122685575-122685776	MEP
chr2:166703629-166703830	MEP
chr5:151347904-151348105	MEP
chr6:3565827-3566028	MEP
chr9:118520117-118520318	MEP
chr15:35066761-35066962	MEP
chr9:96828269-96828470	MEP
chr1:190893724-190893925	MEP
chr2:152122995-152123196	MEP
chr11:115704744-115704945	MEP
chr5:88649741-88649942	MEP
chr5:151137981-151138182	MEP
chr8:127328833-127329034	MEP
chr16:62810978-62811179	MEP
chr9:99248453-99248654	MEP
chr9:75980232-75980433	MEP
chr13:102487534-102487735	MEP
chr4:53112051-53112252	MEP
chr11:19203567-19203768	MEP
chr13:31924450-31924651	MEP
chr9:22453630-22453831	MEP
chr1:75336536-75336737	MEP
chr6:94865449-94865650	MEP
chr4:99044969-99045170	MEP
chr6:118759115-118759316	MEP
chr2:117825147-117825348	MEP
chr6:122394222-122394423	MEP
chr14:77662304-77662505	MEP
chr9:86507500-86507701	MEP
chr6:145017627-145017828	MEP
chr3:144683488-144683689	MEP
chr11:34515386-34515587	MEP
chr1:194673312-194673513	MEP
chr10:119110713-119110914	MEP
chr9:8868782-8868983	MEP
chr11:113504694-113504895	MEP
chr3:142757955-142758156	MEP
chr1:165876042-165876243	MEP
chr16:24014504-24014705	MEP
chr18:61416288-61416489	MEP
chr3:108974391-108974592	MEP
chr6:134526398-134526599	MEP
chr1:176823077-176823278	MEP
chr5:3395234-3395435	MEP
chr7:118708101-118708302	MEP
chr15:44462762-44462963	MEP
chr18:69946753-69946954	MEP
chr3:123554017-123554218	MEP
chr5:88370939-88371140	MEP
chr5:132373787-132373988	MEP
chr3:148935111-148935312	MEP
chr2:91165050-91165251	MEP
chr6:112302377-112302578	MEP
chr13:105174540-105174741	MEP
chr12:100642069-100642270	MEP
chr2:165642181-165642382	MEP
chr2:90661048-90661249	MEP
chr6:118845910-118846111	MEP
chr13:114680390-114680591	MEP
chr17:62749373-62749574	MEP
chr7:28575571-28575772	MEP
chr17:58937627-58937828	MEP
chr9:116111181-116111382	MEP
chr15:73212091-73212292	MEP
chr2:71424649-71424850	MEP
chr6:7686161-7686362	MEP
chr11:121221664-121221865	MEP
chrX:142413944-142414145	MEP
chr3:85991191-85991392	MEP
chr16:25198841-25199042	MEP
chr1:181323259-181323460	MEP
chr1:105243455-105243656	MEP
chr7:126054606-126054807	MEP
chr12:91379935-91380136	MEP
chr18:63672446-63672647	MEP
chr12:88459596-88459797	MEP
chr10:128840649-128840850	MEP
chr1:64983410-64983611	MEP
chr3:101129232-101129433	MEP
chr7:51991151-51991352	MEP
chr18:81902285-81902486	MEP
chr7:75350281-75350482	MEP
chr1:119686261-119686462	MEP
chr3:142769363-142769564	MEP
chr12:78834673-78834874	MEP
chr10:12723361-12723562	MEP
chr12:16046720-16046921	MEP
chr3:135843807-135844008	MEP
chr2:22755772-22755973	MEP
chr9:113756472-113756673	MEP
chr12:104960473-104960674	MEP
chr3:133312993-133313194	MEP
chr10:58412445-58412646	MEP
chr9:90326628-90326829	MEP
chr4:124645092-124645293	MEP
chr17:83651314-83651515	MEP
chr5:104006897-104007098	MEP
chr19:46999076-46999277	MEP
chr3:94793774-94793975	MEP
chr12:55860066-55860267	MEP
chr4:94803331-94803532	MEP
chr11:8591428-8591629	MEP
chr19:59905792-59905993	MEP
chr2:77515774-77515975	MEP
chr3:149500259-149500460	MEP
chr8:25218593-25218794	MEP
chr18:58017390-58017591	MEP
chr1:192800452-192800653	MEP
chr1:143724724-143724925	MEP
chr1:193671789-193671990	MEP
chr4:148417177-148417378	MEP
chr1:177716560-177716761	MEP
chr12:82237119-82237320	MEP
chr8:126461855-126462056	MEP
chr13:76003459-76003660	MEP
chr7:140905672-140905873	MEP
chr5:151413681-151413882	MEP
chr11:120841379-120841580	MEP
chr9:116873201-116873402	MEP
chr1:129956728-129956929	MEP
chr1:159225117-159225318	MEP
chr11:94173675-94173876	MEP
chr5:89895588-89895789	MEP
chr16:96741502-96741703	MEP
chr13:3866441-3866642	MEP
chr3:101357200-101357401	MEP
chr7:64040150-64040351	MEP
chr1:71932171-71932372	MEP
chr2:71188019-71188220	MEP
chr6:143844153-143844354	MEP
chr6:146309484-146309685	MEP
chr9:123079248-123079449	MEP
chr10:61517017-61517218	MEP
chr6:37407103-37407304	MEP
chr4:128760215-128760416	MEP
chr11:22913813-22914014	MEP
chr2:105806153-105806354	MEP
chr4:126508645-126508846	MEP
chr5:43061333-43061534	MEP
chr9:90278563-90278764	MEP
chrX:109020919-109021120	MEP
chr3:36606184-36606385	MEP
chr2:49160310-49160511	MEP
chr2:140163618-140163819	MEP
chr11:72309038-72309239	MEP
chr16:56801756-56801957	MEP
chr8:67467591-67467792	MEP
chr2:38126153-38126354	MEP
chr2:173672785-173672986	MEP
chr4:123446811-123447012	MEP
chr12:119425838-119426039	MEP
chr3:66656567-66656768	MEP
chr19:60872350-60872551	MEP
chr2:134714079-134714280	MEP
chr1:82578030-82578231	MEP
chr6:128587651-128587852	MEP
chr7:49853655-49853856	MEP
chr1:173846264-173846465	MEP
chr15:42323075-42323276	MEP
chr9:105484780-105484981	MEP
chr6:145471952-145472153	MEP
chr3:126793661-126793862	MEP
chr5:149649182-149649383	MEP
chr5:5211634-5211835	MEP
chr1:174426301-174426502	MEP
chr14:46536471-46536672	MEP
chr4:134439301-134439502	MEP
chr5:17938714-17938915	MEP
chr17:11419631-11419832	MEP
chr13:113859078-113859279	MEP
chr10:42511391-42511592	MEP
chr2:57188373-57188574	MEP
chrX:166762212-166762413	MEP
chr3:152550132-152550333	MEP
chr11:16993028-16993229	MEP
chr3:133098432-133098633	MEP
chr11:110463270-110463471	MEP
chr8:75135110-75135311	MEP
chr10:26974391-26974592	MEP
chr8:111851449-111851650	MEP
chr8:108739672-108739873	MEP
chr13:106913224-106913425	MEP
chr12:72780277-72780478	MEP
chr8:82846897-82847098	MEP
chr1:61372630-61372831	MEP
chr5:107621376-107621577	MEP
chr13:89421958-89422159	MEP
chr7:101318953-101319154	MEP
chr2:180098249-180098450	MEP
chr1:177267735-177267936	MEP
chr19:57296632-57296833	MEP
chr15:97405006-97405207	MEP
chr13:80709770-80709971	MEP
chr13:103735527-103735728	MEP
chr1:130299211-130299412	MEP
chr14:122651797-122651998	MEP
chr14:98722540-98722741	MEP
chr3:129631968-129632169	MEP
chr13:34265269-34265470	MEP
chr9:114707900-114708101	MEP
chr17:43329724-43329925	MEP
chr1:184781787-184781988	MEP
chr9:75563725-75563926	MEP
chr3:153511379-153511580	MEP
chr17:79481346-79481547	MEP
chr9:112265038-112265239	MEP
chr15:91260589-91260790	MEP
chr8:72578822-72579023	MEP
chr11:105135748-105135949	MEP
chr6:64974568-64974769	MEP
chr1:105564380-105564581	MEP
chr5:17880932-17881133	MEP
chr9:6353616-6353817	MEP
chr5:108262749-108262950	MEP
chr4:101654907-101655108	MEP
chr13:105130213-105130414	MEP
chr2:75452019-75452220	MEP
chr1:173325522-173325723	MEP
chr13:104685657-104685858	MEP
chr5:146245359-146245560	MEP
chr9:120847844-120848045	MEP
chr1:164319770-164319971	MEP
chr5:151136029-151136230	MEP
chrX:56756528-56756729	MEP
chr17:55661101-55661302	MEP
chr6:64965303-64965504	MEP
chr18:7504147-7504348	MEP
chr2:145562518-145562719	MEP
chr2:105790056-105790257	MEP
chr3:99173317-99173518	MEP
chr10:102931533-102931734	MEP
chr13:81130868-81131069	MEP
chr10:24009092-24009293	MEP
chr11:67501514-67501715	MEP
chr11:30928645-30928846	MEP
chr10:69069767-69069968	MEP
chr8:125869869-125870070	MEP
chr16:95718185-95718386	MEP
chr1:139079069-139079270	MEP
chr12:59194787-59194988	MEP
chr8:128734236-128734437	MEP
chr3:132819507-132819708	MEP
chr3:30225315-30225516	MEP
chr7:113818207-113818408	MEP
chr7:135749144-135749345	MEP
chr3:106533335-106533536	MEP
chr4:6193170-6193371	MEP
chr3:61494913-61495114	MEP
chr7:144808315-144808516	MEP
chr9:53068258-53068459	MEP
chr1:139079538-139079739	MEP
chr5:103501920-103502121	MEP
chr1:130374354-130374555	MEP
chrX:105237024-105237225	MEP
chr12:105824874-105825075	MEP
chr7:120771503-120771704	MEP
chr2:105769846-105770047	MEP
chr16:45572454-45572655	MEP
chr9:73380993-73381194	MEP
chr11:88953711-88953912	MEP
chr14:106199200-106199401	MEP
chr13:3867261-3867462	MEP
chr6:148500909-148501110	MEP
chr4:98486574-98486775	MEP
chr3:144448068-144448269	MEP
chr18:84580154-84580355	MEP
chr2:84079350-84079551	MEP
chr8:27249091-27249292	MEP
chr2:57611718-57611919	MEP
chr5:91404314-91404515	MEP
chr3:146601302-146601503	MEP
chr11:54314909-54315110	MEP
chr4:105626439-105626640	MEP
chr6:51479450-51479651	MEP
chr1:189752350-189752551	MEP
chr3:152674816-152675017	MEP
chr6:143842091-143842292	MEP
chr1:174600702-174600903	MEP
chr3:121762802-121763003	MEP
chr1:174373873-174374074	MEP
chr12:114285180-114285381	MEP
chr1:177877222-177877423	MEP
chr3:97164714-97164915	MEP
chr2:21974727-21974928	MEP
chr10:117876510-117876711	Monocytes
chr4:80310656-80310857	Monocytes
chr16:31290353-31290554	Monocytes
chr3:136331223-136331424	Monocytes
chr9:42673781-42673982	Monocytes
chr8:36247058-36247259	Monocytes
chr15:85332595-85332796	Monocytes
chr5:150173990-150174191	Monocytes
chr3:60964713-60964914	Monocytes
chr15:75156437-75156638	Monocytes
chr5:118260153-118260354	Monocytes
chr1:180288967-180289168	Monocytes
chr8:70544219-70544420	Monocytes
chr14:77526362-77526563	Monocytes
chr10:84516403-84516604	Monocytes
chr3:60469222-60469423	Monocytes
chr1:88567324-88567525	Monocytes
chr11:59542589-59542790	Monocytes
chrX:164436783-164436984	Monocytes
chr8:36238164-36238365	Monocytes
chr9:61022367-61022568	Monocytes
chr15:5127581-5127782	Monocytes
chrX:113172379-113172580	Monocytes
chr11:103177917-103178118	Monocytes
chr12:85385799-85386000	Monocytes
chr13:43295408-43295609	Monocytes
chr3:109335588-109335789	Monocytes
chr18:54970910-54971111	Monocytes
chr7:126194240-126194441	Monocytes
chr7:97757651-97757852	Monocytes
chr8:12494674-12494875	Monocytes
chr15:5419049-5419250	Monocytes
chr4:62674190-62674391	Monocytes
chr10:62509247-62509448	Monocytes
chr1:98089693-98089894	Monocytes
chr13:40320233-40320434	Monocytes
chr17:31834732-31834933	Monocytes
chr2:148527125-148527326	Monocytes
chr3:88422400-88422601	Monocytes
chr6:53461882-53462083	Monocytes
chr13:13557427-13557628	Monocytes
chr11:120630501-120630702	Monocytes
chr2:167588908-167589109	Monocytes
chr2:24306717-24306918	Monocytes
chr2:80062706-80062907	Monocytes
chr12:80235394-80235595	Monocytes
chr11:71251445-71251646	Monocytes
chr4:117136102-117136303	Monocytes
chr10:77226100-77226301	Monocytes
chr4:129504709-129504910	Monocytes
chr5:29289869-29290070	Monocytes
chr3:50443537-50443738	Monocytes
chr6:134673829-134674030	Monocytes
chr3:89394081-89394282	Monocytes
chr16:15887128-15887329	Monocytes
chr4:132494336-132494537	Monocytes
chr6:100399426-100399627	Monocytes
chr19:56454954-56455155	Monocytes
chr12:26184792-26184993	Monocytes
chr8:33657842-33658043	Monocytes
chr18:12927512-12927713	Monocytes
chr9:49600142-49600343	Monocytes
chr3:79263950-79264151	Monocytes
chr11:61147330-61147531	Monocytes
chrX:155277721-155277922	Monocytes
chr11:97435907-97436108	Monocytes
chr11:3199121-3199322	Monocytes
chr11:120064031-120064232	Monocytes
chr16:95612047-95612248	Monocytes
chr14:60435607-60435808	Monocytes
chr7:110002235-110002436	Monocytes
chr6:6612516-6612717	Monocytes
chr12:73779329-73779530	Monocytes
chr7:104206313-104206514	Monocytes
chr1:34828024-34828225	Monocytes
chr19:24900336-24900537	Monocytes
chrX:143063042-143063243	Monocytes
chr9:71167154-71167355	Monocytes
chr10:12957403-12957604	Monocytes
chr6:122939696-122939897	Monocytes
chr1:166769666-166769867	Monocytes
chr8:72057771-72057972	Monocytes
chr1:143027078-143027279	Monocytes
chr1:177749690-177749891	Monocytes
chr1:54411962-54412163	Monocytes
chr14:41298802-41299003	Monocytes
chr6:53447571-53447772	Monocytes
chr16:33954839-33955040	Monocytes
chr6:85434024-85434225	Monocytes
chr10:95795589-95795790	Monocytes
chr13:9884823-9885024	Monocytes
chr3:144015340-144015541	Monocytes
chr15:59662688-59662889	Monocytes
chr2:117996796-117996997	Monocytes
chrX:139552177-139552378	Monocytes
chrUn_JH584304:10305-10506	Monocytes
chr6:50287581-50287782	Monocytes
chr2:166516364-166516565	Monocytes
chr19:21126706-21126907	Monocytes
chr11:115190529-115190730	Monocytes
chr19:8019330-8019531	Monocytes
chr13:92919974-92920175	Monocytes
chr9:54532992-54533193	Monocytes
chr11:4232807-4233008	Monocytes
chr3:131474639-131474840	Monocytes
chr1:149911152-149911353	Monocytes
chr4:107747578-107747779	Monocytes
chr7:67870688-67870889	Monocytes
chr13:104611400-104611601	Monocytes
chr3:83885206-83885407	Monocytes
chr6:8792488-8792689	Monocytes
chr2:69412622-69412823	Monocytes
chr3:59309384-59309585	Monocytes
chr14:34406777-34406978	Monocytes
chr7:104366416-104366617	Monocytes
chr18:39100848-39101049	Monocytes
chr5:31611408-31611609	Monocytes
chr13:40953284-40953485	Monocytes
chr2:80081615-80081816	Monocytes
chr1:138940527-138940728	Monocytes
chr19:53273513-53273714	Monocytes
chr19:10841827-10842028	Monocytes
chr11:98710603-98710804	Monocytes
chr17:35125194-35125395	Monocytes
chr13:110568600-110568801	Monocytes
chr19:61228322-61228523	Monocytes
chr11:97815782-97815983	Monocytes
chr8:27168303-27168504	Monocytes
chr1:143710407-143710608	Monocytes
chr16:24193412-24193613	Monocytes
chr13:51740929-51741130	Monocytes
chr18:56735847-56736048	Monocytes
chr5:34069105-34069306	Monocytes
chr8:72009626-72009827	Monocytes
chr4:143107144-143107345	Monocytes
chr16:57189606-57189807	Monocytes
chr1:45858097-45858298	Monocytes
chr2:128466394-128466595	Monocytes
chr1:191281267-191281468	Monocytes
chr7:111277799-111278000	Monocytes
chr11:120898124-120898325	Monocytes
chr7:26055246-26055447	Monocytes
chr12:25393880-25394081	Monocytes
chr11:74477810-74478011	Monocytes
chr11:51542575-51542776	Monocytes
chr4:121170771-121170972	Monocytes
chr10:91244034-91244235	Monocytes
chr11:27102149-27102350	Monocytes
chr1:62394643-62394844	Monocytes
chr1:36880066-36880267	Monocytes
chr4:40313092-40313293	Monocytes
chr5:30961944-30962145	Monocytes
chr12:99073878-99074079	Monocytes
chr12:85599180-85599381	Monocytes
chr12:76540248-76540449	Monocytes
chr1:82864789-82864990	Monocytes
chr4:140774188-140774389	Monocytes
chr7:4273934-4274135	Monocytes
chr5:143122278-143122479	Monocytes
chr19:34515735-34515936	Monocytes
chr11:77514931-77515132	Monocytes
chr10:68715457-68715658	Monocytes
chr1:71951398-71951599	Monocytes
chr19:4180539-4180740	Monocytes
chr12:108486259-108486460	Monocytes
chr13:9873548-9873749	Monocytes
chr4:66857102-66857303	Monocytes
chr8:124361911-124362112	Monocytes
chr18:44877022-44877223	Monocytes
chr12:76948861-76949062	Monocytes
chr10:53402400-53402601	Monocytes
chr1:84406944-84407145	Monocytes
chr2:35239293-35239494	Monocytes
chr5:147838914-147839115	Monocytes
chr5:122281219-122281420	Monocytes
chr14:75174817-75175018	Monocytes
chr12:115371917-115372118	Monocytes
chr7:111262827-111263028	Monocytes
chr3:121637891-121638092	Monocytes
chr16:8666593-8666794	Monocytes
chr19:10191418-10191619	Monocytes
chr9:42128110-42128311	Monocytes
chr18:46476917-46477118	Monocytes
chr16:95955802-95956003	Monocytes
chr19:47915345-47915546	Monocytes
chr5:32192104-32192305	Monocytes
chrX:105064422-105064623	Monocytes
chr4:54793965-54794166	Monocytes
chr4:139198125-139198326	Monocytes
chr1:154854591-154854792	Monocytes
chr4:150495557-150495758	Monocytes
chr3:108797862-108798063	Monocytes
chr14:79985177-79985378	Monocytes
chr15:50409084-50409285	Monocytes
chr12:54473007-54473208	Monocytes
chr7:49582597-49582798	Monocytes
chr14:60423029-60423230	Monocytes
chr12:84023146-84023347	Monocytes
chr12:26206879-26207080	Monocytes
chr11:24359224-24359425	Monocytes
chr10:67038998-67039199	Monocytes
chr14:70395098-70395299	Monocytes
chr6:56890848-56891049	Monocytes
chr1:173812814-173813015	Monocytes
chr3:95282390-95282591	Monocytes
chr4:8822602-8822803	Monocytes
chr6:37396218-37396419	Monocytes
chr12:118716920-118717121	Monocytes
chr1:171849584-171849785	Monocytes
chr5:72259381-72259582	Monocytes
chr11:117088483-117088684	Monocytes
chr8:82351389-82351590	Monocytes
chr5:76536518-76536719	Monocytes
chr6:8441869-8442070	Monocytes
chr19:34296590-34296791	Monocytes
chr15:59728232-59728433	Monocytes
chr10:95773630-95773831	Monocytes
chr5:62677452-62677653	Monocytes
chr6:146126938-146127139	Monocytes
chr13:80949148-80949349	Monocytes
chr10:96338124-96338325	Monocytes
chr11:104688345-104688546	Monocytes
chr6:86609367-86609568	Monocytes
chr6:146172314-146172515	Monocytes
chr9:25570447-25570648	Monocytes
chr2:143899907-143900108	Monocytes
chr6:39268758-39268959	Monocytes
chr2:158462516-158462717	Monocytes
chr11:114907687-114907888	Monocytes
chr8:25066907-25067108	Monocytes
chr6:87523620-87523821	Monocytes
chr3:15331644-15331845	Monocytes
chr11:109595834-109596035	Monocytes
chr15:73487675-73487876	Monocytes
chr15:68011199-68011400	Monocytes
chr7:71832226-71832427	Monocytes
chr10:120847886-120848087	Monocytes
chr2:119358251-119358452	Monocytes
chr17:29510814-29511015	Monocytes
chr7:82582645-82582846	Monocytes
chr7:79346595-79346796	Monocytes
chr2:24977180-24977381	Monocytes
chr1:143466200-143466401	Monocytes
chr9:22443559-22443760	Monocytes
chr2:126600611-126600812	Monocytes
chr2:153084290-153084491	Monocytes
chr9:46256776-46256977	Monocytes
chr17:50513509-50513710	Monocytes
chr6:141543502-141543703	Monocytes
chr10:112837753-112837954	Monocytes
chr11:90071846-90072047	Monocytes
chr2:166293119-166293320	Monocytes
chr8:82383419-82383620	Monocytes
chr1:128712932-128713133	Monocytes
chr13:89932187-89932388	Monocytes
chr15:91200931-91201132	Monocytes
chr10:43656319-43656520	Monocytes
chr17:29681797-29681998	Monocytes
chr9:49734414-49734615	Monocytes
chr5:7993856-7994057	Monocytes
chr13:5978194-5978395	Monocytes
chr12:102692594-102692795	Monocytes
chr11:114989889-114990090	Monocytes
chr19:5944348-5944549	Monocytes
chr7:127270427-127270628	Monocytes
chr12:98259415-98259616	Monocytes
chr15:101373237-101373438	Monocytes
chr5:137828811-137829012	Monocytes
chr6:108477753-108477954	Monocytes
chr6:125351381-125351582	Monocytes
chr19:17278491-17278692	Monocytes
chr9:41434798-41434999	Monocytes
chr2:46402473-46402674	Monocytes
chr19:55232311-55232512	Monocytes
chr8:126735950-126736151	Monocytes
chr16:33169650-33169851	Monocytes
chr10:118098003-118098204	Monocytes
chr11:51513090-51513291	Monocytes
chr17:43130973-43131174	Monocytes
chr10:96163362-96163563	Monocytes
chr1:89742464-89742665	Monocytes
chr2:115789202-115789403	Monocytes
chr8:105660386-105660587	Monocytes
chr8:35206314-35206515	Monocytes
chr8:80263025-80263226	Monocytes
chr1:88092421-88092622	Monocytes
chr5:72907536-72907737	Monocytes
chr1:186763528-186763729	Monocytes
chr17:28180913-28181114	Monocytes
chr2:164641161-164641362	Monocytes
chr5:4530301-4530502	Monocytes
chr13:99006731-99006932	Monocytes
chr10:79923709-79923910	Monocytes
chr16:36176186-36176387	Monocytes
chr16:22027297-22027498	Monocytes
chr5:25050932-25051133	Monocytes
chr13:43557186-43557387	Monocytes
chr7:67958165-67958366	Monocytes
chr5:32122058-32122259	Monocytes
chr15:77831415-77831616	Monocytes
chr2:12206471-12206672	Monocytes
chr8:125699625-125699826	Monocytes
chr15:31410125-31410326	Monocytes
chr19:41911673-41911874	Monocytes
chr13:44419129-44419330	Monocytes
chr19:21179934-21180135	Monocytes
chr15:59772635-59772836	Monocytes
chr8:64786908-64787109	Monocytes
chr2:157500489-157500690	Monocytes
chr16:65332535-65332736	Monocytes
chr19:18574050-18574251	Monocytes
chr7:66704742-66704943	Monocytes
chr4:9537092-9537293	Monocytes
chr5:23978645-23978846	Monocytes
chr10:80148126-80148327	Monocytes
chr6:146776691-146776892	Monocytes
chr3:90668905-90669106	Monocytes
chr5:113766219-113766420	Monocytes
chr6:71963709-71963910	Monocytes
chr5:120787187-120787388	Monocytes
chr19:53449308-53449509	Monocytes
chr10:77962830-77963031	Monocytes
chr14:64441811-64442012	Monocytes
chr11:29546215-29546416	Monocytes
chr17:84118271-84118472	Monocytes
chr3:131367534-131367735	Monocytes
chr1:149923929-149924130	Monocytes
chr15:96562674-96562875	Monocytes
chr9:44563060-44563261	Monocytes
chr12:32912907-32913108	Monocytes
chr18:4803386-4803587	Monocytes
chr5:75402461-75402662	Monocytes
chr15:52447667-52447868	Monocytes
chrX:49898344-49898545	Monocytes
chr2:26998272-26998473	Monocytes
chr1:82236313-82236514	Monocytes
chr5:130106917-130107118	Monocytes
chr16:65201372-65201573	Monocytes
chr8:126619686-126619887	Monocytes
chr7:24322618-24322819	Monocytes
chr16:21156365-21156566	Monocytes
chr8:106959710-106959911	Monocytes
chr10:115169339-115169540	Monocytes
chr17:46995040-46995241	Monocytes
chr15:78607635-78607836	Monocytes
chr13:15914354-15914555	Monocytes
chr5:136460025-136460226	Monocytes
chr9:109854451-109854652	Monocytes
chr9:60773813-60774014	Monocytes
chr11:79086908-79087109	Monocytes
chr2:45279558-45279759	Monocytes
chr7:25205876-25206077	Monocytes
chr11:110538282-110538483	Monocytes
chr15:79409415-79409616	Monocytes
chr11:120041749-120041950	Monocytes
chr2:167589390-167589591	Monocytes
chr13:35665590-35665791	Monocytes
chr12:117094108-117094309	Monocytes
