loc	cluster
chr14:53360052-53360252	CMP
chr11:82391373-82391573	CMP
chr2:59467258-59467458	CMP
chr15:83244109-83244309	CMP
chr2:148497083-148497283	CMP
chr4:55259533-55259733	CMP
chr8:66781652-66781852	CMP
chr14:71717652-71717852	CMP
chr5:4263997-4264197	CMP
chr13:37525172-37525372	CMP
chr2:10840589-10840789	CMP
chr10:18932316-18932516	CMP
chr11:85574993-85575193	CMP
chr5:124160550-124160750	CMP
chr4:145602882-145603082	CMP
chr3:186901774-186901974	CMP
chr4:75109746-75109946	CMP
chr2:170863111-170863311	CMP
chr9:116772069-116772269	CMP
chr13:36063341-36063541	CMP
chr2:178133165-178133365	CMP
chr6:74452929-74453129	CMP
chr6:44414775-44414975	CMP
chr2:60558334-60558534	CMP
chr11:13996305-13996505	CMP
chr4:119895937-119896137	CMP
chr2:25843089-25843289	CMP
chr4:156356752-156356952	CMP
chr20:46418950-46419150	CMP
chr3:158990888-158991088	CMP
chr8:117223650-117223850	CMP
chr10:116606275-116606475	CMP
chr10:10570540-10570740	CMP
chrX:103024987-103025187	CMP
chr1:182169687-182169887	CMP
chrX:12775597-12775797	CMP
chr16:20852224-20852424	CMP
chr6:140311520-140311720	CMP
chr12:73282612-73282812	CMP
chr18:8167712-8167912	CMP
chr5:148076000-148076200	CMP
chr5:118139807-118140007	CMP
chr14:65983504-65983704	CMP
chr1:242032431-242032631	CMP
chr1:169990135-169990335	CMP
chr20:3118206-3118406	CMP
chr6:74119216-74119416	CMP
chr12:81152234-81152434	CMP
chr8:62738352-62738552	CMP
chr11:11129003-11129203	CMP
chr3:112465678-112465878	CMP
chr1:181069726-181069926	CMP
chr2:6171631-6171831	CMP
chr13:51662443-51662643	CMP
chr6:156494842-156495042	CMP
chr1:175099040-175099240	CMP
chr21:39992072-39992272	CMP
chr19:40240768-40240968	CMP
chr13:44772080-44772280	CMP
chr1:94144628-94144828	CMP
chr7:10524086-10524286	CMP
chr12:32691453-32691653	CMP
chr15:34993057-34993257	CMP
chr2:238726774-238726974	CMP
chr8:134431134-134431334	CMP
chr1:212291528-212291728	CMP
chr6:23078034-23078234	CMP
chr10:55461307-55461507	CMP
chr15:48028433-48028633	CMP
chr1:224255416-224255616	CMP
chr14:65994135-65994335	CMP
chr6:66356513-66356713	CMP
chr2:217344988-217345188	CMP
chr7:144396391-144396591	CMP
chr4:26735034-26735234	CMP
chr7:80421169-80421369	CMP
chr12:65802291-65802491	CMP
chr3:159970948-159971148	CMP
chrX:44288537-44288737	CMP
chr6:56985392-56985592	CMP
chr2:201710681-201710881	CMP
chr7:117388448-117388648	CMP
chrX:30525507-30525707	CMP
chr13:104036070-104036270	CMP
chr18:42265286-42265486	CMP
chr10:54078958-54079158	CMP
chr8:130672914-130673114	CMP
chr7:116125644-116125844	CMP
chr17:15566010-15566210	CMP
chr2:226551425-226551625	CMP
chr18:63514967-63515167	CMP
chr3:119491334-119491534	CMP
chr4:106040590-106040790	CMP
chr5:147816942-147817142	CMP
chr1:59151346-59151546	CMP
chr5:127482424-127482624	CMP
chr1:246908890-246909090	CMP
chr19:24169582-24169782	CMP
chr2:25022151-25022351	CMP
chr1:196346127-196346327	CMP
chr13:32059967-32060167	CMP
chr8:123041371-123041571	CMP
chr19:34948945-34949145	CMP
chr14:32695285-32695485	CMP
chr2:201949715-201949915	CMP
chr4:158890044-158890244	CMP
chr3:182197856-182198056	CMP
chr3:14950958-14951158	CMP
chr3:31754412-31754612	CMP
chr6:2183708-2183908	CMP
chr10:3095488-3095688	CMP
chr8:117902468-117902668	CMP
chr5:100029268-100029468	CMP
chr5:159235786-159235986	CMP
chr2:190825175-190825375	CMP
chr1:82836785-82836985	CMP
chr5:137286024-137286224	CMP
chr7:27749301-27749501	CMP
chr8:80040030-80040230	CMP
chr4:166445915-166446115	CMP
chr2:223371350-223371550	CMP
chr9:104692708-104692908	CMP
chr21:19084343-19084543	CMP
chr5:128110395-128110595	CMP
chr13:103759920-103760120	CMP
chr18:8754507-8754707	CMP
chr6:18585272-18585472	CMP
chr20:44355768-44355968	CMP
chr13:72944439-72944639	CMP
chr4:157584163-157584363	CMP
chr6:123305603-123305803	CMP
chr8:91789489-91789689	CMP
chr7:39574338-39574538	CMP
chr1:236552640-236552840	CMP
chr21:36789252-36789452	CMP
chr4:139282430-139282630	CMP
chr12:132831891-132832091	CMP
chr2:136973887-136974087	CMP
chr6:52388266-52388466	CMP
chr8:119777341-119777541	CMP
chr11:35782733-35782933	CMP
chr1:194842600-194842800	CMP
chr9:80258912-80259112	CMP
chr18:62086547-62086747	CMP
chr1:175446451-175446651	CMP
chr5:115205043-115205243	CMP
chr1:208860753-208860953	CMP
chr2:25855337-25855537	CMP
chr6:100528405-100528605	CMP
chr7:49513946-49514146	CMP
chr5:18127538-18127738	CMP
chr2:209017990-209018190	CMP
chr8:72136592-72136792	CMP
chr12:105196048-105196248	CMP
chr4:171805722-171805922	CMP
chr12:59573034-59573234	CMP
chr16:79707666-79707866	CMP
chr4:152252521-152252721	CMP
chr16:17357173-17357373	CMP
chr8:141183047-141183247	CMP
chrX:74258204-74258404	CMP
chr1:178767438-178767638	CMP
chr3:36775648-36775848	CMP
chr5:110843226-110843426	CMP
chr7:40434131-40434331	CMP
chr2:204916916-204917116	CMP
chrX:37268651-37268851	CMP
chr2:64395628-64395828	CMP
chr14:45529877-45530077	CMP
chr1:195738241-195738441	CMP
chr6:90493087-90493287	CMP
chr1:205676011-205676211	CMP
chr8:16471120-16471320	CMP
chr10:21640637-21640837	CMP
chr1:81694707-81694907	CMP
chr3:106166283-106166483	CMP
chr7:90656300-90656500	CMP
chr2:29138884-29139084	CMP
chr10:1882305-1882505	CMP
chr4:119253531-119253731	CMP
chr21:30272151-30272351	CMP
chr7:151263997-151264197	CMP
chr4:141330232-141330432	CMP
chr13:22213057-22213257	CMP
chr11:59721565-59721765	CMP
chr2:114608345-114608545	CMP
chr8:121646131-121646331	CMP
chr2:197221223-197221423	CMP
chr5:102286568-102286768	CMP
chr14:79592029-79592229	CMP
chr9:123379974-123380174	CMP
chr6:29490087-29490287	CMP
chr14:78687340-78687540	CMP
chr10:110641907-110642107	CMP
chr3:993634-993834	CMP
chr5:83733688-83733888	CMP
chr6:62810326-62810526	CMP
chr13:68082511-68082711	CMP
chr5:83594558-83594758	CMP
chr14:43922318-43922518	CMP
chr6:13837024-13837224	CMP
chr3:69846909-69847109	CMP
chr3:121849381-121849581	CMP
chr4:94274654-94274854	CMP
chr9:2790606-2790806	CMP
chr2:73595991-73596191	CMP
chr6:12599201-12599401	CMP
chr3:147451113-147451313	CMP
chr2:234595658-234595858	CMP
chr10:30080820-30081020	CMP
chr10:54298258-54298458	CMP
chr4:100148910-100149110	CMP
chr1:94219998-94220198	CMP
chr14:67637504-67637704	CMP
chr11:102502856-102503056	CMP
chr11:59312382-59312582	CMP
chr4:122535412-122535612	CMP
chr7:120687133-120687333	CMP
chr7:144559786-144559986	CMP
chr8:128036870-128037070	CMP
chr5:160045442-160045642	CMP
chr15:41287911-41288111	CMP
chr5:10254797-10254997	CMP
chr13:33464219-33464419	CMP
chr5:168991986-168992186	CMP
chr8:6334080-6334280	CMP
chr3:58787388-58787588	CMP
chr4:139273713-139273913	CMP
chr18:36686951-36687151	CMP
chr8:26996263-26996463	CMP
chr4:102939589-102939789	CMP
chrX:109533514-109533714	CMP
chr9:96974432-96974632	CMP
chr16:57958512-57958712	CMP
chr11:126195162-126195362	CMP
chr12:117443520-117443720	CMP
chr9:76027831-76028031	CMP
chr9:111196974-111197174	CMP
chr12:16278223-16278423	CMP
chr13:80106846-80107046	CMP
chr14:70994546-70994746	CMP
chr5:65847107-65847307	CMP
chr2:32989826-32990026	CMP
chr3:97973499-97973699	CMP
chr8:16841529-16841729	CMP
chr6:154351828-154352028	CMP
chr10:78850571-78850771	CMP
chr7:15211513-15211713	CMP
chr8:72057429-72057629	CMP
chr2:44967909-44968109	CMP
chr3:12069049-12069249	CMP
chr11:77838581-77838781	CMP
chr5:112541169-112541369	CMP
chr6:82161616-82161816	CMP
chr13:85942113-85942313	CMP
chr13:47761060-47761260	CMP
chr10:762873-763073	CMP
chr10:61972078-61972278	CMP
chrX:132861649-132861849	CMP
chr6:157473232-157473432	CMP
chr3:9584602-9584802	CMP
chr2:204937796-204937996	CMP
chr2:43267612-43267812	CMP
chr6:156396115-156396315	CMP
chr1:236698964-236699164	CMP
chr6:141797092-141797292	CMP
chr5:149693054-149693254	CMP
chr5:61975991-61976191	CMP
chr13:86075728-86075928	CMP
chr4:85451776-85451976	CMP
chr2:130573781-130573981	CMP
chr2:15637284-15637484	CMP
chr2:186672209-186672409	CMP
chr8:58314820-58315020	CMP
chr13:59999456-59999656	CMP
chr8:138358465-138358665	CMP
chr16:73371953-73372153	CMP
chr3:160443837-160444037	CMP
chr11:131476781-131476981	CMP
chr2:20224913-20225113	CMP
chr9:4973301-4973501	CMP
chr5:139874578-139874778	CMP
chr7:8096015-8096215	CMP
chr18:52830836-52831036	CMP
chrX:106372105-106372305	CMP
chr3:166002938-166003138	CMP
chr11:108174217-108174417	CMP
chr3:17173974-17174174	CMP
chr2:13161811-13162011	CMP
chr4:94828150-94828350	CMP
chrX:71686965-71687165	CMP
chr11:47115950-47116150	CMP
chr14:24703989-24704189	CMP
chr14:76303914-76304114	CMP
chr6:76592606-76592806	CMP
chr17:70808557-70808757	CMP
chrX:102772249-102772449	CMP
chr6:83089841-83090041	CMP
chr2:234188765-234188965	CMP
chr1:71162853-71163053	CMP
chr1:95113798-95113998	CMP
chr16:80080841-80081041	CMP
chr3:107569649-107569849	CMP
chr2:123616426-123616626	CMP
chrX:150789960-150790160	CMP
chr7:134185775-134185975	CMP
chr7:145240429-145240629	CMP
chr8:108227620-108227820	CMP
chr10:70338755-70338955	CMP
chr6:76560019-76560219	CMP
chr2:8265982-8266182	CMP
chrX:129646596-129646796	CMP
chr15:62394883-62395083	CMP
chr9:34463787-34463987	CMP
chr12:435229-435429	CMP
chr3:36648445-36648645	CMP
chr1:196431269-196431469	CMP
chr14:51544676-51544876	CMP
chr2:66046379-66046579	CMP
chr5:134050309-134050509	CMP
chr12:68150540-68150740	CMP
chr8:107488491-107488691	CMP
chr4:172663684-172663884	CMP
chr3:94647886-94648086	CMP
chr2:58178383-58178583	CMP
chr21:30707411-30707611	CMP
chr5:158145833-158146033	CMP
chr7:91133475-91133675	CMP
chr10:74978246-74978446	CMP
chr4:170268372-170268572	CMP
chr2:28688405-28688605	CMP
chr2:69839446-69839646	CMP
chr6:163075048-163075248	CMP
chr1:173306387-173306587	CMP
chr11:84355248-84355448	CMP
chr6:151614163-151614363	CMP
chr18:967101-967301	CMP
chr7:7951077-7951277	CMP
chr3:58784172-58784372	CMP
chr6:153379516-153379716	CMP
chrX:99589244-99589444	CMP
chr10:24482371-24482571	CMP
chr10:123201154-123201354	CMP
chr8:98112150-98112350	CMP
chr18:42525738-42525938	CMP
chr14:80909824-80910024	CMP
chr13:105911876-105912076	CMP
chr1:225881916-225882116	CMP
chr4:163322253-163322453	CMP
chr18:51236794-51236994	CMP
chr1:234108720-234108920	CMP
chr3:57349886-57350086	CMP
chr13:96867211-96867411	CMP
chr13:24046469-24046669	CMP
chr10:63425741-63425941	CMP
chr9:78561803-78562003	CMP
chr7:36087797-36087997	CMP
chr22:26122302-26122502	CMP
chr9:8616508-8616708	CMP
chr12:117097712-117097912	CMP
chr10:109963090-109963290	CMP
chr13:83051670-83051870	CMP
chr9:75845211-75845411	CMP
chr11:15256433-15256633	CMP
chr5:31574965-31575165	CMP
chr21:19227178-19227378	CMP
chr7:85157940-85158140	CMP
chr7:134170123-134170323	CMP
chr3:135844698-135844898	CMP
chr7:158408764-158408964	CMP
chr2:61609558-61609758	CMP
chr11:9627425-9627625	CMP
chr8:28493913-28494113	CMP
chr5:83358975-83359175	CMP
chr5:157591457-157591657	CMP
chr2:51485498-51485698	CMP
chr5:20578874-20579074	CMP
chr2:195574621-195574821	CMP
chr2:237434291-237434491	CMP
chr4:174799962-174800162	CMP
chr10:62824864-62825064	CMP
chr3:180735564-180735764	CMP
chr4:77840325-77840525	CMP
chr3:33655233-33655433	CMP
chr15:41569159-41569359	CMP
chr6:150684898-150685098	CMP
chr20:42652576-42652776	CMP
chrX:53942053-53942253	CMP
chr6:100159306-100159506	CMP
chr3:4051388-4051588	CMP
chr12:92431382-92431582	CMP
chr2:197588393-197588593	CMP
chr7:11257601-11257801	CMP
chr11:23683585-23683785	CMP
chr12:81295552-81295752	CMP
chr2:28780484-28780684	CMP
chr1:84425941-84426141	CMP
chr2:58730383-58730583	CMP
chr4:151316369-151316569	CMP
chr9:80197545-80197745	CMP
chr5:145928646-145928846	CMP
chr7:133147092-133147292	CMP
chr8:76087206-76087406	CMP
chr4:124814235-124814435	CMP
chr11:38500414-38500614	CMP
chr18:23179590-23179790	CMP
chr13:90955861-90956061	CMP
chr3:35786903-35787103	CMP
chr5:59740866-59741066	CMP
chr1:221536392-221536592	CMP
chr1:218589311-218589511	CMP
chr1:48194144-48194344	CMP
chr3:152515899-152516099	CMP
chr13:90423781-90423981	CMP
chr18:8327159-8327359	CMP
chr3:4145423-4145623	CMP
chr1:183729947-183730147	CMP
chr4:74281715-74281915	CMP
chr2:182206855-182207055	CMP
chr13:48246852-48247052	CMP
chr6:131978819-131979019	CMP
chr13:94853373-94853573	CMP
chr5:164952389-164952589	CMP
chr4:174864715-174864915	CMP
chr13:94683955-94684155	CMP
chr2:53986102-53986302	CMP
chr18:34182734-34182934	CMP
chr5:120518581-120518781	CMP
chr7:96139802-96140002	CMP
chr3:171076788-171076988	CMP
chr5:94350465-94350665	CMP
chr13:103122783-103122983	CMP
chr14:48067823-48068023	CMP
chr9:86990973-86991173	CMP
chr21:24897135-24897335	CMP
chr13:71048105-71048305	CMP
chr11:11068400-11068600	CMP
chr8:94505836-94506036	CMP
chr14:76240379-76240579	CMP
chr12:102939960-102940160	CMP
chr18:8719306-8719506	CMP
chr18:68675602-68675802	CMP
chr14:67520475-67520675	CMP
chr12:63600823-63601023	CMP
chr2:203069686-203069886	CMP
chr5:3943939-3944139	CMP
chr13:69964206-69964406	CMP
chr7:48683191-48683391	CMP
chr12:21922853-21923053	CMP
chr8:129187437-129187637	CMP
chr3:122077309-122077509	CMP
chr7:157772707-157772907	CMP
chr7:125032054-125032254	CMP
chr16:21970493-21970693	CMP
chr18:52757872-52758072	CMP
chr13:85670178-85670378	CMP
chr14:59365453-59365653	CMP
chr14:24973834-24974034	CMP
chr16:15923381-15923581	GMP
chr17:9253486-9253686	GMP
chr5:75244342-75244542	GMP
chr18:434460-434660	GMP
chr9:38086602-38086802	GMP
chr10:86166516-86166716	GMP
chr7:32575017-32575217	GMP
chr4:88956460-88956660	GMP
chr5:36681970-36682170	GMP
chr11:126339085-126339285	GMP
chr6:6931287-6931487	GMP
chr17:39769163-39769363	GMP
chr5:96454513-96454713	GMP
chr2:188857349-188857549	GMP
chr7:101907812-101908012	GMP
chr5:86293548-86293748	GMP
chr1:38639605-38639805	GMP
chr4:128427588-128427788	GMP
chr6:160544278-160544478	GMP
chr10:81648864-81649064	GMP
chr6:16813179-16813379	GMP
chr11:111433746-111433946	GMP
chr6:39285279-39285479	GMP
chr16:75828405-75828605	GMP
chr6:147428221-147428421	GMP
chr17:73035410-73035610	GMP
chr6:72631497-72631697	GMP
chr17:20210738-20210938	GMP
chr9:6478084-6478284	GMP
chr7:84580171-84580371	GMP
chr4:171619630-171619830	GMP
chr17:35843513-35843713	GMP
chr5:121456806-121457006	GMP
chr12:109203375-109203575	GMP
chr8:133730248-133730448	GMP
chr3:39685838-39686038	GMP
chr8:49586097-49586297	GMP
chr5:109430355-109430555	GMP
chr18:12258458-12258658	GMP
chr1:178253312-178253512	GMP
chr7:148327185-148327385	GMP
chr14:28375021-28375221	GMP
chr16:78429029-78429229	GMP
chr1:249207375-249207575	GMP
chr8:99334136-99334336	GMP
chr6:40776639-40776839	GMP
chr3:38847406-38847606	GMP
chr22:50657248-50657448	GMP
chr10:52057673-52057873	GMP
chr7:135457100-135457300	GMP
chr5:81125253-81125453	GMP
chr10:92792543-92792743	GMP
chr11:12210532-12210732	GMP
chr12:26126834-26127034	GMP
chr2:127935151-127935351	GMP
chr5:171021097-171021297	GMP
chr3:78315785-78315985	GMP
chr5:72809135-72809335	GMP
chr6:141133854-141134054	GMP
chr17:56339799-56339999	GMP
chr9:139143310-139143510	GMP
chr1:58990275-58990475	GMP
chr6:43039409-43039609	GMP
chr1:50642467-50642667	GMP
chr12:13257449-13257649	GMP
chr2:85738288-85738488	GMP
chr8:81336715-81336915	GMP
chr19:14309301-14309501	GMP
chr22:27995055-27995255	GMP
chr18:73843757-73843957	GMP
chr14:21075991-21076191	GMP
chr4:140136985-140137185	GMP
chr16:19160853-19161053	GMP
chr3:189923594-189923794	GMP
chr6:46929023-46929223	GMP
chr15:58108095-58108295	GMP
chr3:70240228-70240428	GMP
chr8:108857604-108857804	GMP
chr2:136577062-136577262	GMP
chr16:67118346-67118546	GMP
chr1:9001960-9002160	GMP
chr2:217738348-217738548	GMP
chr7:41173907-41174107	GMP
chr4:48339892-48340092	GMP
chr2:135396877-135397077	GMP
chr19:19160322-19160522	GMP
chr19:4506573-4506773	GMP
chr12:79757462-79757662	GMP
chr7:157438364-157438564	GMP
chr1:65150986-65151186	GMP
chr14:106007899-106008099	GMP
chr12:13181130-13181330	GMP
chr5:160262844-160263044	GMP
chr9:74931816-74932016	GMP
chr4:106368064-106368264	GMP
chr13:33854035-33854235	GMP
chr5:173603673-173603873	GMP
chr11:133050209-133050409	GMP
chr3:195868448-195868648	GMP
chr11:40427279-40427479	GMP
chr2:171261426-171261626	GMP
chr8:99248514-99248714	GMP
chr6:41540503-41540703	GMP
chr18:60646621-60646821	GMP
chr1:64286950-64287150	GMP
chr3:112859802-112860002	GMP
chr20:9195422-9195622	GMP
chr8:47823001-47823201	GMP
chr12:20167875-20168075	GMP
chr8:1892713-1892913	GMP
chr2:23994841-23995041	GMP
chr5:146582888-146583088	GMP
chr15:69372661-69372861	GMP
chr9:16337940-16338140	GMP
chr6:74488665-74488865	GMP
chr4:37483252-37483452	GMP
chr3:60839765-60839965	GMP
chrX:15434832-15435032	GMP
chr18:3881308-3881508	GMP
chr6:90729004-90729204	GMP
chr7:149301662-149301862	GMP
chr16:54104876-54105076	GMP
chr15:94748718-94748918	GMP
chr6:132913997-132914197	GMP
chr2:204559060-204559260	GMP
chr13:88042765-88042965	GMP
chr9:126232691-126232891	GMP
chr4:11568210-11568410	GMP
chr13:37052664-37052864	GMP
chr12:94919763-94919963	GMP
chr22:51104205-51104405	GMP
chr7:106418194-106418394	GMP
chr4:129262081-129262281	GMP
chr9:74186173-74186373	GMP
chr3:18988102-18988302	GMP
chr11:43855000-43855200	GMP
chr11:7025835-7026035	GMP
chr20:2826323-2826523	GMP
chr13:100109609-100109809	GMP
chr7:135006388-135006588	GMP
chr8:100825742-100825942	GMP
chr9:102129453-102129653	GMP
chr16:68773906-68774106	GMP
chr7:142006419-142006619	GMP
chr2:136256206-136256406	GMP
chr3:170235810-170236010	GMP
chr3:182410558-182410758	GMP
chr2:173281236-173281436	GMP
chr11:45535585-45535785	GMP
chr6:99461040-99461240	GMP
chr13:83011818-83012018	GMP
chr1:186505523-186505723	GMP
chr6:47246391-47246591	GMP
chr4:77081577-77081777	GMP
chr2:217070276-217070476	GMP
chr6:6987985-6988185	GMP
chr20:36061752-36061952	GMP
chr6:162578266-162578466	GMP
chr1:201397162-201397362	GMP
chr4:125517208-125517408	GMP
chr7:44706853-44707053	GMP
chr1:239387504-239387704	GMP
chr10:61853177-61853377	GMP
chr3:61143179-61143379	GMP
chr13:58950972-58951172	GMP
chr2:136710736-136710936	GMP
chr1:225122774-225122974	GMP
chr6:20260701-20260901	GMP
chr2:136252241-136252441	GMP
chr6:126501767-126501967	GMP
chr3:36799817-36800017	GMP
chr1:27413998-27414198	GMP
chr3:133708823-133709023	GMP
chr4:36082907-36083107	GMP
chr1:183215547-183215747	GMP
chr10:50347266-50347466	GMP
chr11:60158028-60158228	GMP
chr4:71992600-71992800	GMP
chr2:19842980-19843180	GMP
chr1:65322342-65322542	GMP
chr16:13349427-13349627	GMP
chr14:56431001-56431201	GMP
chr5:53178292-53178492	GMP
chrX:95777290-95777490	GMP
chr20:56528737-56528937	GMP
chr17:74977746-74977946	GMP
chr17:38592964-38593164	GMP
chr7:156700542-156700742	GMP
chr14:60170633-60170833	GMP
chr12:28739601-28739801	GMP
chr1:46881245-46881445	GMP
chr2:47747350-47747550	GMP
chr2:32677487-32677687	GMP
chr11:88153807-88154007	GMP
chr1:115617739-115617939	GMP
chr8:117966329-117966529	GMP
chrX:149816889-149817089	GMP
chr7:157430696-157430896	GMP
chr7:17735497-17735697	GMP
chr12:50564088-50564288	GMP
chr3:144562001-144562201	GMP
chr4:99460781-99460981	GMP
chr17:56344895-56345095	GMP
chr9:34710029-34710229	GMP
chr4:8433763-8433963	GMP
chr7:28918746-28918946	GMP
chr9:17240337-17240537	GMP
chr2:215811844-215812044	GMP
chr2:123097912-123098112	GMP
chr14:92540965-92541165	GMP
chr17:46921125-46921325	GMP
chr8:135889762-135889962	GMP
chr6:44490778-44490978	GMP
chr12:41008084-41008284	GMP
chr6:36110843-36111043	GMP
chr5:2841428-2841628	GMP
chr1:105416736-105416936	GMP
chr12:41383655-41383855	GMP
chr8:49581337-49581537	GMP
chr8:83733130-83733330	GMP
chr8:29223820-29224020	GMP
chr3:195726849-195727049	GMP
chrX:17794933-17795133	GMP
chr3:47742766-47742966	GMP
chr10:43508588-43508788	GMP
chr3:66695077-66695277	GMP
chr7:45977019-45977219	GMP
chr1:213500710-213500910	GMP
chr1:112332351-112332551	GMP
chr12:1683185-1683385	GMP
chr3:151591948-151592148	GMP
chrX:17056815-17057015	GMP
chr1:229672797-229672997	GMP
chr6:85264520-85264720	GMP
chr7:98903455-98903655	GMP
chr15:57698682-57698882	GMP
chr20:21484142-21484342	GMP
chr20:55530818-55531018	GMP
chr5:13825750-13825950	GMP
chr6:71849001-71849201	GMP
chr4:25310124-25310324	GMP
chr20:39998408-39998608	GMP
chr3:49919631-49919831	GMP
chr1:52905742-52905942	GMP
chr20:12089240-12089440	GMP
chr2:33640808-33641008	GMP
chrX:110079804-110080004	GMP
chr9:110447738-110447938	GMP
chr5:163088034-163088234	GMP
chr2:127439963-127440163	GMP
chr1:45015227-45015427	GMP
chr4:149039888-149040088	GMP
chr5:32720448-32720648	GMP
chr12:100579278-100579478	GMP
chr9:131042595-131042795	GMP
chr12:20297316-20297516	GMP
chr5:153594194-153594394	GMP
chr9:126674905-126675105	GMP
chr13:32822202-32822402	GMP
chr6:45487126-45487326	GMP
chr4:155447397-155447597	GMP
chr8:90851181-90851381	GMP
chr6:64507841-64508041	GMP
chr20:20298019-20298219	GMP
chr2:45407308-45407508	GMP
chr2:160860508-160860708	GMP
chr7:91712725-91712925	GMP
chr13:44572181-44572381	GMP
chr14:43907341-43907541	GMP
chr5:7305430-7305630	GMP
chr11:78071043-78071243	GMP
chr9:113738269-113738469	GMP
chr10:120386089-120386289	GMP
chr2:178938986-178939186	GMP
chr1:1897840-1898040	GMP
chr14:50316020-50316220	GMP
chrX:68219389-68219589	GMP
chr8:67792126-67792326	GMP
chr8:139453069-139453269	GMP
chr2:167527902-167528102	GMP
chr10:51586196-51586396	GMP
chr1:67196895-67197095	GMP
chr11:104427675-104427875	GMP
chr16:49433622-49433822	GMP
chr3:190620241-190620441	GMP
chr1:196057807-196058007	GMP
chr2:48477209-48477409	GMP
chr9:79218616-79218816	GMP
chr8:139390926-139391126	GMP
chr20:596254-596454	GMP
chr17:38330872-38331072	GMP
chr6:125329383-125329583	GMP
chr4:71292486-71292686	GMP
chr13:30608357-30608557	GMP
chr6:69736249-69736449	GMP
